ans,Hydrophilic,Flexibility,polarity,volume,hydrophobicity,RSA,SS,peptide,accessible surface
0,0.8565715919676897,1.0035264457524302,0.004046022159810422,115.09298857962733,0.32251345132317,0.9947915490630053,1.2203881824350467,4.101299420593338,129.01489177638695
0,0.8687340079717064,1.0061959619475356,-0.020015200481477022,116.49019982633745,0.1577157603195078,0.9759919792720352,1.2182320855298379,4.086377574277161,130.7976110496934
0,0.8993308859008622,1.0098282801856513,-0.049560328450545095,119.65675447653265,-0.09689206270576747,0.9553003823801903,1.2118061777167657,4.028056260017924,135.70747044943533
1,0.9355495374681353,1.0141238067053864,-0.10040073813730474,124.30213504216951,-0.462428198399057,0.9327488391078611,1.2039290802007707,3.9833201946260197,142.9335330080708
1,0.9611040359397414,1.0153086300861571,-0.11440377609586484,129.62765987612977,-0.6885273479124925,0.9077506067435969,1.185513390843963,3.9561634748327803,150.83745032804268
1,1.0088181963195533,1.0164147288987209,-0.15450593543492766,137.74451643508712,-1.0779673385037205,0.879545279704521,1.1717731809022696,3.93331657615181,163.26996532911863
1,1.0356207223478961,1.0148757121004992,-0.15391748445233555,145.71787346503535,-1.278518024114874,0.8489275931295213,1.1504304063983768,3.937313373540288,174.86627947707697
1,1.0690237178930384,1.0143127777150225,-0.1775702715836631,153.12418881242402,-1.5332742566235178,0.8314996396418167,1.136875863475167,3.9465294559732285,186.02971610516053
1,1.0799407014359332,1.0133465035184703,-0.17735524986671428,158.45542017595034,-1.6541480944455256,0.8532321826859869,1.1207025276673739,3.957852019154255,191.79336797346787
1,1.0737088099197487,1.0109562750427608,-0.15544638826096369,161.72181810774532,-1.6378653892777508,0.8620395588768239,1.1122224123650346,3.987788848841944,194.57130184297452
1,1.0606084517900185,1.0092833254561846,-0.13784782616428798,162.25486374830825,-1.5753059808631074,0.8932902035657246,1.1119744594951546,4.017868507961837,192.82692696324884
1,1.0442695972157767,1.0094556280497415,-0.13899378655276476,161.13657796221625,-1.5437518507813381,0.9397807649454434,1.1157897581044107,4.0403353576287255,188.33736340265096
1,1.0178752104654398,1.0108672983256302,-0.15620621555688283,157.3489719396607,-1.523448284336634,0.9978134234712572,1.1257157706649914,4.073287207180323,179.73287598961477
1,1.0024349722560433,1.0161973273740044,-0.21730038547495592,152.4027545776013,-1.6337976353272459,1.0619901570751744,1.136921219252146,4.0654734121137945,170.45518105663137
1,0.9796344628823845,1.0195788292891117,-0.2572788512964835,148.30451238886087,-1.6840566607410015,1.1113542787756767,1.1355023223827827,4.090408148140775,162.7701355483698
1,0.9634895066638355,1.0268902339668198,-0.3347659449147514,144.04377046895863,-1.8264839467059688,1.1515739666739082,1.1343250849045372,4.084620431744995,156.61429681456343
1,0.9561615081157296,1.0333148568771162,-0.4051239869861316,141.4280463758801,-1.949704547370285,1.1669073472169966,1.132958834171557,4.073249470827037,154.14017131898007
1,0.9507311638232292,1.0385859639236288,-0.4712405398473521,142.07978185373364,-2.1073176356688545,1.1582111169841374,1.119319795725085,4.0979277832855985,157.49402071372666
0,0.9537829663926907,1.040777145356707,-0.49767766882666503,144.2882278895972,-2.2265281798968073,1.124329854125031,1.0998264109153746,4.105773056721417,163.6762096581479
0,0.9559632479844665,1.0414343149597192,-0.501194242001797,148.0551386793767,-2.2612597994495656,1.0800402776741123,1.0782304750993954,4.119461323942692,172.10734207036558
0,0.9406013092939952,1.0373394174571524,-0.432878838399274,151.80515482378559,-2.0552836458693964,1.0244543769229622,1.0548997118138528,4.143936774134932,179.5896457019619
0,0.9314354021272572,1.0301317242662857,-0.3439507566153977,156.78641421228474,-1.8805410458611886,0.9647995609302313,1.0324583184262943,4.191885899161387,188.10183067223116
1,0.9034514241548709,1.0202002806918833,-0.20846205662784117,159.03703282598855,-1.4864539703587394,0.9134580207852538,1.0146000785513867,4.237727939704788,191.4740824941962
1,0.882668403976317,1.0095759311177503,-0.07713311442421765,160.29713815279047,-1.0936465821350572,0.8550326009812553,1.0113529453182002,4.284623034747118,194.25928027348544
1,0.8675052899231643,0.9991432188992849,0.04556056854762661,161.4245832068086,-0.7644492748122907,0.8308211756161393,1.009328777621363,4.321745995255223,194.84465954334357
1,0.8589061409177112,0.9915353977365788,0.13733955584721663,160.4954556121548,-0.4789841145979688,0.8177628927800472,1.0126250394364165,4.32618318871152,192.95748733221808
1,0.8475434041201056,0.9842495058854827,0.21958502139692507,157.97460344604985,-0.1715870707446732,0.8112129387011371,1.0234715794670326,4.3450731431943055,188.5831730461668
1,0.8624622000601954,0.9825127591207969,0.2323567375760787,155.1375473901574,-0.07339327235368451,0.8184295695630093,1.0390486987639702,4.3057996555524625,184.82107262068968
1,0.8984380855406535,0.9837692355171931,0.19468630051774458,153.2263094156505,-0.15722404010272048,0.8314076894766528,1.0616322823679205,4.249283373386156,182.93128842448732
1,0.9353961398197106,0.9880792156417243,0.1377426487944849,151.94285915188428,-0.2924355692735106,0.8417410247166137,1.0852914702600238,4.174840835681934,182.19811596948736
1,0.9769889174757405,0.9920621894157916,0.07692157916461348,150.64495431150976,-0.4544848507638695,0.8541440052979874,1.101855271196056,4.095003083481209,181.41754835596066
1,1.013461604338721,0.9967987299558466,0.016543622741573838,150.3692518846246,-0.6276748218007612,0.8583340749080113,1.1167033762014917,4.008498769756512,182.24461244099277
1,1.0375561266416338,0.9993963065531577,-0.008599268333765914,150.17048195153808,-0.7224027854706935,0.8479966003283869,1.1248786817122023,3.9489875471580653,182.52406539877467
1,1.0409645907039329,1.0021012165042875,-0.0231633306865328,149.8375480199873,-0.7542739410611925,0.8748165934022772,1.1241126049901626,3.9115221622654093,180.1882224190636
1,1.0298458787494253,1.0029414000625414,-0.024306226267508196,147.86352248430336,-0.7719199815899266,0.8892655914339749,1.1233529822610104,3.9059242288933023,175.84414785922968
1,0.9982044001678905,1.001201134038435,0.017171477870241147,146.1081572105725,-0.6370444756916385,0.9085008445481941,1.1136943265241692,3.940403822913791,170.41887433847734
1,0.9519141666882706,0.998814666424903,0.0766251528353964,142.72852432447613,-0.3864882096351729,0.9389121570574263,1.1068048881772246,3.979561319249825,161.85276538929585
1,0.9130736552402475,0.9978051974253717,0.12233035451859771,140.15585080238284,-0.2301596818914609,0.9725825565007609,1.095940324186614,4.015912362886096,154.31580175437577
1,0.87497551842743,0.9965064580277914,0.16257760934792545,136.9114794728384,-0.061275660794843555,1.0110756328798436,1.0820755964394035,4.055587946164115,145.90798083439637
1,0.8434630496645624,0.9975349719926547,0.18438687028846346,132.70293427234978,0.10577230679650024,1.0563723086781402,1.0776928792532614,4.080788803572361,137.10352576952448
1,0.8373588465125623,0.99971136168491,0.17926041981743482,130.4984783214459,0.146563319628308,1.0821002766924799,1.0775680123743052,4.072872692031375,132.80395861446803
1,0.8474066200239185,1.0041137722212075,0.1375816426501088,127.8214709019765,0.08701975261075678,1.0965758521989883,1.0838449874740883,4.0320818877899836,129.79981555263745
1,0.8555130002194639,1.0055395770671034,0.12719278261110997,126.060868788699,0.10673324878751644,1.0885861609175187,1.084243848931652,4.009065011058517,129.63239450310738
1,0.8851909289660663,1.0090502510030752,0.0777229124016356,125.06482598152274,-0.013083943478391494,1.0727195573370676,1.090614846319723,3.9502973485264286,132.01792845180992
1,0.9282716285306086,1.0133015379489827,-0.003220834060108955,124.0689112211055,-0.27295514116141645,1.0619037572983394,1.0951043301436612,3.878363464708838,135.23917218262238
1,0.9543812972587695,1.014191783286769,-0.03805747269695159,124.58607930662438,-0.4217555827457982,1.0334523343052937,1.09542029259136,3.8461595777956394,140.16260775834235
1,0.9734363203908298,1.0137039337925067,-0.06342820505480491,125.02610826800272,-0.5575656946689834,1.0100003167948408,1.093138595191737,3.8387239182029114,144.10926095469128
1,0.9736996778796705,1.011165114785004,-0.0642763539201599,125.1370355504323,-0.5974761890272924,0.9888139656292215,1.092415733785038,3.8556151687901417,146.471064410594
1,0.9749984437568086,1.0077520214359157,-0.057814385420726484,126.76198808723368,-0.6524533092940613,0.9500052858033995,1.0831215465094617,3.887843080853434,151.0761816588095
1,0.9580302481776054,1.002546664524997,-0.0060303138238780585,129.80138842031113,-0.5647466592335313,0.9335515267821053,1.0682971400375485,3.94710526639902,154.35683818643096
1,0.9415985932733385,0.9991647429226425,0.019548786258104623,131.95459672464725,-0.5362817465122911,0.9281555218881241,1.0515461478697503,3.9995778438857683,156.11425230277248
1,0.9161387118082974,0.9965862848645972,0.056156682899661456,133.94053787865792,-0.4567311112613744,0.9566427294860353,1.0332541328992875,4.052310752767703,154.92378935011104
1,0.8871716815165097,0.9942291084824151,0.09437568236925982,135.2095652317227,-0.3092116678435485,0.9843333750583695,1.021015553620947,4.120199499163088,153.07593560653504
1,0.8640963413462701,0.9937461712384476,0.12642709339976346,136.54847492283304,-0.1860016027804435,1.0183916907196238,1.010809878363066,4.155548525725336,150.8976954572484
1,0.8551605351931053,0.9953425802945315,0.12168690435561369,137.22771467412713,-0.19993288749242308,1.0736551593527244,0.9935365190325537,4.164735455697235,148.03336356892785
1,0.8492654192812595,0.9973263461726841,0.1058192984317283,136.5501532201084,-0.21663909948432228,1.1433900569682407,0.9822877701157418,4.181455061575407,143.62173458284286
1,0.8538027824182927,1.000977590600183,0.07183583570000841,135.37867876622332,-0.3005210433729962,1.208068896126525,0.9776296893104068,4.166205262836249,139.43968778525823
1,0.8647064589585708,1.0058348746932244,0.01435876794388224,133.26925354080993,-0.4163404180751503,1.269375649051479,0.9848948174399506,4.148848290422892,134.94883213446363
1,0.8750486163360196,1.0098096546595055,-0.02573885895176955,130.4860115450225,-0.4853989412022767,1.3029976635748832,0.9885349678916252,4.110744892799089,131.3173904368369
1,0.8989140138128868,1.0140125462330851,-0.07938143005457966,128.25986176396282,-0.6032658738088333,1.307195682105553,1.0048594636020358,4.055914165887117,130.23884399491797
