ans,Hydrophilic,Flexibility,polarity,volume,hydrophobicity,RSA,SS,peptide,accessible surface
1,0.9370119999891532,1.0008395606779132,-0.08690559936757987,128.02575159241695,-0.5040252532956601,0.9180807566617315,1.1764403279087907,3.9751034378052603,149.00245843974244
1,0.95566693049469,1.0015856542054644,-0.09817527666354145,132.23295764244637,-0.6533177416123439,0.8970675093645138,1.1675000532176552,3.963691200099232,155.01886747795112
1,0.9852564242528683,1.0018908631404744,-0.11537967457987527,137.9780420773838,-0.8750439264185522,0.8760953373488296,1.1585870553579176,3.951138851713222,163.62674005185326
1,1.002371825592046,1.0025960814013208,-0.12400046508022262,142.7518054762472,-1.0640422380549248,0.8886124485995176,1.1450957232335277,3.9436886650222633,168.66840138862128
1,1.0095785739497036,1.0025915946458255,-0.1288110967272599,145.67790140242408,-1.170759288286079,0.8900416791532955,1.1359421648080097,3.947983112497903,171.9716852307352
1,1.0168498447478904,1.0025352944026602,-0.1373573539621117,148.30616390465062,-1.2888256591278309,0.8958096744380554,1.131424828099715,3.957111990006316,174.61775040672686
1,1.0207428590403391,1.0030419853121817,-0.15208807037823246,150.76576711437133,-1.4006118631985331,0.9089544157173114,1.1249268840091131,3.964672236871729,176.89289711139563
1,1.0226868756746104,1.0049463808421062,-0.18188489771349084,151.80724413941948,-1.5245504104552314,0.93518860257973,1.1225320838995354,3.9729044153110507,177.10548442160655
1,1.0194035961788614,1.0075124015715127,-0.2171770576092021,151.7097057779301,-1.6309825689119293,0.9663079303665361,1.1226784946473443,3.97626727594249,175.78853683200236
1,1.0092078378716869,1.0079269632395869,-0.22911819464475972,151.67475313058304,-1.6739714468176587,0.9915279259649772,1.114399893105037,4.002251208762407,174.24789654771732
1,1.0018056146913277,1.0111906121452756,-0.26846289053471484,150.9270964715731,-1.763717077265773,1.0232497444254134,1.1121483677566582,4.010850219324103,172.34516227801618
1,0.9873110133033294,1.0130810287947378,-0.28546760077136774,149.86795376753201,-1.766659373560914,1.0454433685317195,1.1088138412657764,4.030637439955017,169.97968271159746
1,0.9746171935166329,1.0167772126105994,-0.32940523920071324,148.51427293135458,-1.8440014889783936,1.066309370680976,1.1060889102044156,4.050073443629012,168.00580342328442
1,0.9696985061537179,1.0197755186779176,-0.366073418299191,147.54682052730536,-1.9681271837557075,1.0745358330012882,1.0998652479546225,4.05147038500569,167.280129514617
1,0.9538598178483294,1.020568319639538,-0.36572082684678947,147.73229628943116,-1.9280594002852542,1.0675900480990144,1.088565974974451,4.072224393347953,168.16894625185475
0,0.9371966951866778,1.0205324321373501,-0.3510385972306413,147.79973524804257,-1.8395520391822682,1.0517714159247114,1.0776156901963752,4.083169700861414,169.31920211540307
0,0.9276166644343208,1.0189819911826847,-0.3283205717042933,149.53490027287813,-1.7872593795596285,1.024954497281536,1.0639239695083038,4.110286205771899,172.9957804714818
0,0.9114278058134588,1.0151340450852773,-0.2824388828555141,150.8135552410971,-1.6424174456417153,0.9957598692104719,1.0495472070314318,4.150090504773399,175.85739782381347
0,0.8992329351566344,1.0108466940743293,-0.2250488612420864,151.69777997311095,-1.4608218959054489,0.9677483590342207,1.0397525099767335,4.1782832347779175,178.169354885591
1,0.8980870014099747,1.006394006890617,-0.17950583811485252,153.43013682030417,-1.359207396347224,0.9369219676026078,1.0345744233477774,4.2003223521957604,181.7342969613965
1,0.8907425245073204,1.0018570012339032,-0.11518008325910827,154.04979119202685,-1.159754999320291,0.9088705416757925,1.0274748388559505,4.2017696002558305,183.3887600995484
1,0.8834598154436767,0.9960527016943955,-0.04426176378533967,154.65194443790688,-0.9415352839621666,0.8828054519089089,1.0258664002763185,4.219180013165763,184.57197055483786
1,0.8830003884897651,0.9921648784647991,0.011217568439010854,154.2614691441879,-0.753013387790651,0.8646197952968097,1.026634246520914,4.2029757724270524,184.4208056092876
1,0.8986866895889506,0.9884700312718541,0.039595774676120216,154.54085472696156,-0.6724090363423815,0.8375173514256922,1.0381541015119826,4.189472922398549,186.15099388905801
1,0.9068571545681641,0.9851491269305509,0.07806755490726534,154.967289119488,-0.562575612892091,0.8282635366197695,1.043046453205416,4.17982250230304,186.75648366432227
1,0.9213718576769777,0.9837770691180887,0.08643453537726023,153.87809071830338,-0.5085779587608862,0.8307520906244898,1.0522804960022847,4.148676966269463,185.46595791865207
1,0.9314330209301305,0.9823090103460596,0.10127710675824478,152.4644866505942,-0.4217192136417189,0.8284763117431543,1.0647421470677039,4.115228930008846,183.64791790877825
1,0.9502198350433838,0.9830623311304554,0.08937132456493897,151.01218598204954,-0.4509461897126591,0.8258229291158535,1.0756077267119992,4.07379367385564,182.01265430531006
1,0.9616607894645908,0.9845688817654233,0.07752198297939672,149.60893020160282,-0.48777121833744025,0.8571912127090219,1.081243736713711,4.031779523644469,178.4178432116073
1,0.9683303909175316,0.9872609291671903,0.05135541193478876,147.17236660374923,-0.5324571825101632,0.8730221833405559,1.0937078103795854,3.991409950100047,174.4232348175954
1,0.9652654726169476,0.9872426954431341,0.06197558763038196,145.8911587444134,-0.48257895096175013,0.8844295566173771,1.0958158521973995,3.980374025805103,171.2734770496262
1,0.9566339064642484,0.9877246550757479,0.06951871126261708,144.54673791104796,-0.4399262331978535,0.8999944033238915,1.0959011411781399,3.9770362332422016,167.77116966552407
1,0.9475628373853908,0.9884342171443657,0.08149635600461459,142.79494613889204,-0.38495412175940386,0.9170491385751932,1.0943925477837062,3.960592232974154,163.52914514427394
1,0.9319911869599571,0.9890836061739452,0.08939146842352826,140.70597461681703,-0.3021414819148604,0.9419396116365701,1.0889171215827596,3.9664783872590545,158.65355193595113
1,0.9175844299977678,0.9902232641897721,0.09177357349692648,138.07436781397064,-0.2571330839727695,0.9714145055130431,1.0882146758450864,3.9744925808137723,153.16659975731713
1,0.9094253660176747,0.9921483693487043,0.09036316295690959,136.03975771972043,-0.23465628421565232,0.9945392402073886,1.0840865348234943,3.9598740121502876,148.86379157928334
1,0.8950266143725504,0.9940182275192905,0.08709018378270508,132.52045807583875,-0.16782310179331097,1.0171766374563844,1.0870739884223046,3.948860691973536,142.75572425325976
1,0.8823582349814995,0.9940679575196247,0.10460726340767353,130.34041363023744,-0.0955531406065725,1.0263395371995105,1.08094419356674,3.952299316605488,139.43478609083292
1,0.8867546153564297,0.9950765194183865,0.09100270614052017,129.19883125411246,-0.1319759785402837,1.0302404240666112,1.0817257684433514,3.941380402377041,138.28258436727498
1,0.8918688655495365,0.9970720442288058,0.06723639686175412,127.33493621489694,-0.17883220302521383,1.0396391703786851,1.0768960012153144,3.9213861071956004,136.76337478107445
1,0.8956240142792431,0.9971791486002387,0.0599307569195333,126.59350452708962,-0.182144772591193,1.034197105006939,1.0756229549130847,3.9172665892391207,137.20710292580495
1,0.9071251988352518,0.9978676599558337,0.043036063145807185,126.27491406400674,-0.23504355305665892,1.023896127778133,1.0753139448245512,3.900425635059187,138.73283636468597
1,0.9116453567594128,0.9978226767221532,0.02801728411232856,125.3638415080648,-0.276665853338626,1.010813105443206,1.0776177275386911,3.9027396620550294,139.34794193528893
