ans,Hydrophilic,Flexibility,polarity,volume,hydrophobicity,RSA,SS,peptide,accessible surface
0,0.9118955210043275,0.9936282293482683,-0.05183494089322623,119.88632926545509,0.1200484603527576,1.0438615899408332,1.2030559180842895,4.140109197288051,138.5290432924962
0,0.8571473545138326,0.9907199186337022,0.06953975297504096,119.67227956804095,0.6962606615793534,1.028319574746589,1.2053363702294528,4.187022656466877,136.45377701150832
0,0.7957532587807195,0.9892038147732587,0.18527700894722124,118.36978924947618,1.1586099956451825,1.0057135301172768,1.208377499266473,4.247861539634886,132.40819667370178
0,0.7749237666643034,0.9959329404850558,0.16501607855667855,113.97790285796624,1.102453472460338,0.9954863093266271,1.222649296016947,4.233821582286115,125.25809349373654
0,0.7743551967318526,1.0056014610416308,0.07385934072050399,107.54534446330693,0.7982530976420272,0.9964859557178264,1.2350429581762847,4.180916887507355,115.87845422357981
0,0.8262785162548548,1.0180616351861789,-0.07664996670002072,104.61242168974034,0.1552087078580776,0.989803954666095,1.245623974170843,4.036840735490252,113.00196952660984
1,0.9001256878768074,1.0250113861616736,-0.17430847404946279,108.86067323383848,-0.4254992158161812,0.9588782126442996,1.2396739019942673,3.8797154333253947,120.46632316992869
1,0.9766535954066545,1.024455521496615,-0.19397349936500258,120.9055385288651,-0.8879147740147453,0.9133340044548498,1.213777566098838,3.818570817512539,138.44565505339673
1,1.0578419905738974,1.0203068806264153,-0.19456240365952351,136.05772897391924,-1.3352965071237486,0.8658530610107085,1.1855900956974754,3.797979350789715,161.19864466828224
1,1.1177943275254514,1.0153257037488368,-0.2051907924000176,152.0064481836294,-1.8082076113029217,0.8230457850891129,1.1504483344365923,3.8693736149194993,184.81582401176277
1,1.1416312128328812,1.0120103939848604,-0.20698059922669226,164.05011299978906,-2.0763108989614234,0.7990830225971325,1.109370918221309,3.9529764022557203,202.7835262676297
1,1.1442198117770757,1.0135007433929355,-0.2330561801004218,170.83663318560966,-2.223290110172186,0.7917625846604637,1.0789354350322626,3.980546838194243,213.38926788090123
1,1.0993580757339312,1.0136688588430292,-0.19489431460891724,171.8349393741151,-1.9176804458128827,0.7905720031095064,1.0645050020353495,4.0026423702235014,214.26745417093812
1,1.075651219778474,1.0120330051584152,-0.15945569913136842,171.5276604123672,-1.6199428449052737,0.7899540294928546,1.0782029072766997,3.994884989358419,213.32665739609607
1,1.04156903728143,1.0042483896126297,-0.06256918659478705,170.9349792400393,-1.2283085259764026,0.8378337334493206,1.0969426631307497,4.05484567280699,206.7639039758439
1,1.0200003492026626,0.9980731662810032,-0.005650139201908516,166.8950442626495,-1.0547135929271838,0.9192954274236815,1.1240271787193616,4.115709825990835,193.983261945219
1,1.0041609982457471,0.9989095419697004,-0.031427465689371825,157.88566550993264,-1.1609309604469709,1.0650298335385007,1.1523709971045693,4.130955471488477,172.51376921301105
1,0.9646669734751493,1.0064327363068701,-0.11383067255524243,145.76985189962696,-1.3809712296273147,1.2286391855841656,1.1623812728130825,4.1477704836361875,147.39499653435405
1,0.9226332725028604,1.0209128605392186,-0.2564502130899944,131.32814229016927,-1.6304846601021459,1.3393396570968719,1.171910116925175,4.103018990533377,124.45713935051505
1,0.9016163672419633,1.0398562528775899,-0.4615433290465196,122.0133288886123,-2.00381959237673,1.3499309690368475,1.1816697006484895,4.046182072491893,116.51406621765038
1,0.9019392403550222,1.0525240469496686,-0.6076437917277048,123.21009094495967,-2.2721010582995973,1.265472352328269,1.1620325129563673,4.031604245480416,127.92711567225902
