ans,Hydrophilic,Flexibility,polarity,volume,hydrophobicity,RSA,SS,peptide,accessible surface
0,0.8877070511495881,1.00623310546165,-0.026755026745391576,119.20391885745808,0.019389807253378008,0.9685061113170635,1.2095739579257507,4.066122921910607,135.1440004015512
0,0.9138309607923014,1.010506666670689,-0.07734481306573121,121.81513051571119,-0.24724519656682645,0.9537644264954822,1.2062459339331815,4.025916076675095,139.27302349050865
1,0.9367914573758012,1.0118448516491731,-0.08553177054832811,126.64941903627869,-0.43321421304358565,0.9299803799205189,1.1929950825147637,3.9983272779105876,146.3804202090334
1,0.972950690587842,1.0138157800053011,-0.11988520520493284,132.4531268718986,-0.7518225689934728,0.9052533706717083,1.1841325559268068,3.971532819990716,155.2264337763262
1,0.9916526503549,1.013805763569244,-0.12085313960603962,137.90068352010599,-0.9073509775183655,0.8818422809677995,1.1673510275688166,3.965162127263845,163.07515867426827
1,1.0271216203977185,1.013768205169335,-0.14362728069169392,145.14922409696433,-1.1850190996105365,0.8566659322403384,1.156583946518149,3.959271047071974,173.96118832708103
1,1.0448812749730028,1.0129540542061057,-0.14590702897921187,151.16543480270892,-1.3625163142836099,0.8652468826089489,1.1381025782339897,3.9611356320548032,180.83971314287865
1,1.0572007341247793,1.0127520804263477,-0.15901401098966306,154.88872786728436,-1.5045687692734255,0.8744034518604746,1.1295712526362356,3.9751833685556655,185.16597548739858
1,1.057131321229838,1.0121175838660788,-0.16368679926400997,156.55811634535567,-1.5650419883572133,0.8935023050894556,1.1260719705959576,3.9907972534486174,186.08696070774707
1,1.0484773842380133,1.011597335571779,-0.16074952244402735,157.9900660105993,-1.579393667822378,0.9165760257750967,1.1220529660867384,4.011810422702822,186.00476696415282
1,1.0380832392873485,1.0125876432039569,-0.17226500102616268,157.77818798844098,-1.5966803429881926,0.9558221592700415,1.122743490420514,4.028355981275241,183.5343813248937
1,1.0243032444029083,1.0152059328607088,-0.20102924027653227,155.94243933332524,-1.6388272744681838,1.0016729440600003,1.126860086817694,4.039150304609884,178.84649853019963
1,1.0023483965604965,1.0167474524735551,-0.2260155085273411,152.9024540963112,-1.6625795409124065,1.046366238587709,1.1265888811872438,4.078266309434536,172.49725309801903
1,0.9933393599728062,1.0226940078560123,-0.2981972547441522,149.49505565269797,-1.8210507619408063,1.0907168456634686,1.1292855051440494,4.071572463551969,167.02488210654397
1,0.9728852953438971,1.0259805796586685,-0.3290166603709197,147.2301895395972,-1.8339327046239118,1.1135252714132342,1.1256023187214863,4.093797443795554,163.2765092474808
