ans,Hydrophilic,Flexibility,polarity,volume,hydrophobicity,RSA,SS,peptide,accessible surface
0,0.995612600920661,0.9995121824057319,-0.26819441928999915,118.94027228377306,-0.8070389632577429,1.0603064369993758,1.2110691554188149,4.074556608965961,139.43282795138097
0,0.959311912524369,0.9966689517506018,-0.1627542021222063,119.46432505760214,-0.21047562411015472,1.071555053216335,1.210632059461345,4.095554416443967,139.5799137904114
0,0.8536309020091787,0.9887840086853007,0.10856609352804543,120.85656627358976,0.890723849890482,1.0396936436968374,1.1989336207914076,4.176284356683163,138.65906035996153
0,0.757040578259726,0.9819718743018367,0.3408244396881618,122.90526944676948,1.7086205111857198,0.9750443770053909,1.1937052875800849,4.278047014315977,137.64551119214514
0,0.7193030675211374,0.9865386289738542,0.33692221297964325,117.71071974278112,1.7205409014842719,0.9673144692758004,1.2091575956760232,4.336059721083784,128.2214628128444
0,0.761620921781415,1.0059819674785981,0.06720238452152416,105.69193809282113,0.810192113206359,1.0108877558311027,1.2492034543535218,4.246358169115474,112.74730871833896
0,0.8110674707033951,1.023398877098895,-0.1749988456911395,96.1484192141653,-0.0604950240372735,1.0224412862649186,1.2686941717032028,4.072429020360262,101.17682466928171
1,0.889298114129687,1.033479875934865,-0.27271035542858973,99.98027700082758,-0.6309855378139446,0.9832608354692687,1.2508947320217334,3.8306068958040407,108.38308404557628
1,0.9816659960750671,1.0310697498642845,-0.2187667285434238,117.00247144507904,-0.8582420127707017,0.9126363937840338,1.215166074889162,3.6672264069518747,133.4633964800075
1,1.0605167444201509,1.0194772169818125,-0.1346482644881929,137.93546641791153,-1.1243237010335358,0.8462371536187161,1.182164017594518,3.7256158791675937,163.1625297722319
1,1.146537480990108,1.0104084469999364,-0.16733582478074666,155.6253819547492,-1.8041823582624106,0.8118614118725896,1.1614081281563828,3.8714625217873317,189.72510513860158
1,1.1890937853159722,1.0065037678849127,-0.23250389460392312,170.10600127602925,-2.461482611892451,0.7843509452837417,1.1154888768021523,4.038298147639428,211.8209765743706
1,1.1565855175042867,1.0099849327119805,-0.23878080736094298,175.66226678969724,-2.4774219877272117,0.7751567540445746,1.0566364137123325,4.079358182713228,220.28690461810237
1,1.118090487109941,1.0222954409280212,-0.2812247614537756,172.90399563423904,-2.2421832070028533,0.8022898578269516,1.0380913750578975,3.934859928017112,217.55615195028048
1,1.0460157999631159,1.0202804520659348,-0.18435707972207255,169.42010049312105,-1.4970784327280726,0.808446926421658,1.0561656311460297,3.9168614270694846,211.0090610631752
1,1.0152952836095617,1.0040856400445672,-0.032803085849681,170.01304524491286,-0.9150649025594805,0.7804456606889542,1.1011022179947298,4.038198705941298,209.03997304010355
1,1.0275521990636531,0.9897339831627251,0.06583078129877605,171.2798368564548,-0.793216091754232,0.8309974498934671,1.142966946578414,4.15613333592176,203.43093868728374
1,1.0307893639464072,0.9880750156557964,0.05092483040279947,166.69729007722108,-1.06688615368993,1.0003323075208554,1.1593630587341635,4.216214554406397,185.64917651123616
1,0.992231734295866,1.0014989021286824,-0.07124255394485458,149.80297611202712,-1.4660116223085997,1.289544362053347,1.1590459756563303,4.152386328853992,147.74693447352146
1,0.9127792756281622,1.0219625600623996,-0.255905392617293,126.25885289051638,-1.7441555379575397,1.494509891310879,1.1660993646566509,4.08349765419594,107.91292083298359
1,0.8400479080168942,1.0393270710580231,-0.42353340983531584,109.02618513967754,-1.760021659698012,1.446490519342343,1.1873172029436472,4.059270736336185,91.69751968118254
1,0.8672391170227868,1.0580512819020036,-0.6609143849762688,111.8060319072829,-2.2089627166535157,1.2619363718338026,1.2001330127349776,4.007557932429141,113.28615016397129
