ans,Hydrophilic,Flexibility,polarity,volume,hydrophobicity,RSA,SS,peptide,accessible surface
0,0.8478216416436567,0.9927337597319698,0.054978446482308374,117.5152351133749,0.5829376848171737,1.0239161255055331,1.2088300260780045,4.198578605472512,132.99186212197554
0,0.825880770950044,0.9959526446651076,0.07213830103757224,115.20932385528548,0.7372334725507103,1.0159371828576207,1.2171492381994817,4.186701228349221,128.9133606919306
0,0.8047996976151609,0.9990786240596257,0.09396386496873954,113.55487614620546,0.8144349440035443,1.0003284797080547,1.2207666740872734,4.181578647103769,125.51328373136523
0,0.8149870383200865,1.0070391379418036,0.03474335404135248,110.70471572356689,0.5552127539980095,0.9894576002810845,1.2305008022214685,4.11375355899446,121.43535970707134
0,0.8500058184650672,1.0145155329355922,-0.04824740918096821,110.08324758205399,0.15676261486527776,0.9766349678189604,1.2346226353485072,4.019124825416377,121.15705898722656
1,0.9050817803078072,1.0180898344915394,-0.10874408753940028,116.00007924352253,-0.3396219878989949,0.9425556791345202,1.2241760997300806,3.9582982851369817,130.27249177858513
1,0.973990101996872,1.0195787991510605,-0.15379960640079196,124.92977619443941,-0.823715015409353,0.9036595268258374,1.204485505662917,3.8803744259182773,144.05588225579262
1,1.0433870704627215,1.0205218719660385,-0.20778788876253848,136.388376693323,-1.3529600109448272,0.8753131163407872,1.1802451069595012,3.8588382698609576,161.66061680063854
1,1.0850236429541193,1.0177246929026083,-0.21076278436734153,148.04368399449802,-1.65708890854544,0.8429448796408368,1.1481874654923652,3.880129633759285,179.16602129690642
1,1.114774834558653,1.0151202386747338,-0.21557548436610746,158.96522583321243,-1.914140471873766,0.8125344365405706,1.118898272462926,3.918818419011218,195.41043817985454
1,1.1129653420815095,1.0128205627366258,-0.18966883025387085,166.2784578678401,-1.8955398094842348,0.7967393067273706,1.0938844314375407,3.963385537137288,205.8997719636797
1,1.1064288678167293,1.010984414432272,-0.17199472983654676,170.57451651096056,-1.8199171485804135,0.7876876070986971,1.0863681653588968,3.991202100034337,211.99806998406444
1,1.0745544079685463,1.0079860096873583,-0.1253690575570679,170.7798787174598,-1.5973526002900944,0.8326386484185289,1.0870953416107578,4.034626655112037,208.31830497104932
1,1.0525353175158862,1.005904990536552,-0.10051622347332663,167.89687698556494,-1.4417041985268098,0.8867223167738209,1.1033993861207265,4.053304558868,200.2155009838508
1,1.0179229033368093,1.0028362330056497,-0.06457990665336674,162.5287259620781,-1.2610831109485272,0.9657822496175735,1.1229365418126338,4.101230514129774,186.4643891694834
1,0.9873486291376881,1.005353038896714,-0.08726349711026718,154.42953186121676,-1.2668135865558858,1.0738855218892607,1.1399609232023655,4.116212444157096,168.88823662213025
1,0.9660200816091913,1.0138309095898745,-0.18244800383338633,144.44812741531962,-1.4609606486768276,1.1839677383521028,1.1605302786479568,4.09073737308382,150.6206258401938
1,0.9371414547562713,1.0245174751273822,-0.30161147723933096,136.06500316218785,-1.7037941800258998,1.254538160545144,1.1683892374634355,4.092402048375107,137.63472335607807
1,0.9252407821747759,1.0350613306068221,-0.423097977438312,131.1707463029557,-1.9595871808833496,1.267215487523709,1.1592276858055754,4.076953855410391,133.65427090830624
1,0.938529713794053,1.048212841519782,-0.5842233988254601,131.80210724221973,-2.3649468070220143,1.23637377813603,1.1446800086998234,4.048205320469892,141.129529690048
0,0.943634424672239,1.0530654063467404,-0.6355086415875958,137.64862384933497,-2.465049087707752,1.1631627224603256,1.1110218792747375,4.0653652994149265,155.78766751174237
0,0.9719075144371563,1.055166128792178,-0.6767803436115979,146.951166245493,-2.645936502400407,1.0906107388676207,1.074948904093361,4.084430419067948,174.8820636098928
0,0.9775585019958691,1.0490335833389064,-0.6008945343098453,155.56852270808253,-2.5489939584821055,1.016927044258359,1.0352828396193992,4.134419192571438,189.85956231243944
0,0.9718461332473888,1.038124657986335,-0.46426670322778557,162.43975857579852,-2.239709278548498,0.9309663271555196,1.0117026096458355,4.189292539058971,201.32010334163766
1,0.9432163030577562,1.0250578029594812,-0.27543191361352015,165.7152903472349,-1.760857789364035,0.8856970856878282,0.9985865704485102,4.220808560873988,204.0945772437635
1,0.9003992191001547,1.009765027572207,-0.06156288443564832,167.34591355196238,-1.223082648643147,0.8321304129048852,0.9911642403432759,4.276761729904539,204.08321424500215
1,0.846198309713473,0.9937793603545502,0.1514496929239637,164.71697227669944,-0.5803357281425467,0.7895043306171523,0.9934109842535939,4.322791882151218,198.10486371888845
1,0.7987722671417903,0.980033269326363,0.3249549719444548,161.3033824622592,0.010698326773286429,0.7668156806451579,0.9979855193021168,4.379590397889203,191.6574585408447
1,0.7783579377649181,0.969617288613492,0.422104152463244,158.60461810360067,0.3839789862927131,0.7609367580698035,1.0065156670303457,4.437694583243696,187.12471940743984
1,0.7932101337784464,0.9688108831932912,0.4009154149643058,154.53527643269135,0.4607150192242629,0.7868676105495919,1.026531062993074,4.424793487486222,182.09870962231682
1,0.831278178849146,0.9708773277391526,0.3335037118825366,151.03164458585567,0.37600378734471074,0.8246867246241518,1.0486536345105495,4.403858884720455,178.09635318832082
1,0.9145396272130042,0.983328193867605,0.15477312323282427,147.72790219694747,-0.10320529471213898,0.8749010952759414,1.082490357472177,4.256283043319621,176.04537772728514
1,1.0071264689734933,0.9954241130704123,-0.004693616388186071,146.77240641626616,-0.6096279750709803,0.9016982467155701,1.1209524550752887,4.079258923654421,176.9372324924855
1,1.0771834288445723,1.0064113575238598,-0.11560823831498257,148.49606965460228,-0.9839999180957887,0.899695089253742,1.1449379975922025,3.914067952846151,181.1254102832461
1,1.1236927880091936,1.0126781027163245,-0.17242098331781408,150.3749675841179,-1.25696071447412,0.8822100342023066,1.1552047403452308,3.785922333714459,184.83055135525055
1,1.1223043885111177,1.0114700643841454,-0.13502441905723522,153.05593119412998,-1.1932383285788564,0.8462340978218075,1.1498050968960747,3.7531703414535094,188.51937771987966
1,1.0914002725139258,1.0068799923304512,-0.06763458907594014,153.10115301234615,-0.9729136192697347,0.8128038891803376,1.13998536103291,3.7832040561822566,188.12424035578667
1,1.0298973533709022,0.999686121222017,0.02913917152550778,152.29555577413532,-0.6788717024835267,0.8344601982607103,1.1151813957590906,3.891651233279306,182.83912525477237
1,0.9558219508170314,0.993856381039625,0.10553491919368566,146.8824790797836,-0.36320465202945706,0.8761362683567707,1.0959535171889585,4.000045930821546,170.66165382724486
1,0.8791574626151063,0.9912411105568134,0.17498842364365683,139.4978491667725,-0.03372883512734219,0.9562144818644718,1.079215525423215,4.087620484909078,153.81911325145757
1,0.8182937363402574,0.9907934365123341,0.22219752615569016,133.18109669832245,0.1704385811006861,1.0467205730996272,1.0710947839896436,4.16054284787071,137.46930434613483
1,0.7963467812316896,0.9962307181172235,0.2109454244574669,128.1384255834992,0.15448444948685097,1.1282189299327041,1.0700216837219942,4.1362555623185235,124.76120411093656
1,0.777934158719363,0.9980937663983268,0.22908363885096708,126.0433529710994,0.25848071228335057,1.1643202854053682,1.068290937976622,4.149372053195808,118.31538535900282
1,0.7827307980991802,1.000900774592588,0.2304192074847413,125.50209067834201,0.36745118415123923,1.157359091716764,1.0728973305280864,4.122931180520263,118.41309989108349
1,0.8322073297809016,1.0054959352152741,0.17643000240166876,127.06215738644906,0.2810171676891603,1.116099042761324,1.082058876532182,4.028570955835533,125.82507811650004
1,0.8841375556552973,1.0102778855303216,0.10223274829333055,127.88897258716366,0.13634994511921286,1.064924359986033,1.0921721389101802,3.9436721395398404,134.04107716424517
1,0.9384728665785036,1.0154609352763488,0.007219029500024867,125.79632483728585,-0.10702569126526942,1.0374197145740363,1.0955075358722977,3.846573174085865,138.94865661657238
1,0.9877326190343254,1.0198306523983065,-0.09559232152395182,123.43504974857348,-0.42170751300949527,1.0259528120331909,1.1094076825675436,3.7646357015412124,142.19553719345893
1,1.0236243420667173,1.02241977437912,-0.1832090854470378,120.6644493350458,-0.78181593794706,1.002086770898813,1.1148379286807382,3.720829998201177,144.2849148749884
1,1.0270076008745161,1.0193204067146326,-0.1849061052234651,120.75277291871161,-0.9557125095904657,0.9946619632457113,1.1066091073206428,3.738653641941152,146.04168534586407
1,1.0125679142452473,1.0122986590277856,-0.13896250259651985,123.12541579977976,-0.9993136073259611,0.968797081092775,1.0933874762055884,3.81058616136721,149.50113773013936
1,0.9845749452605138,1.0036064791350532,-0.06348650135445154,127.19549487050787,-0.9026978564415633,0.9362641325951799,1.0765620006861425,3.91208197216712,153.86926546181624
1,0.9460776002543966,0.9942628195223758,0.03622350394664323,133.16811091781108,-0.6565282601098934,0.9091678304439508,1.0493894165815858,4.034860966975654,159.32182371794724
